symbol,date,market_cap,circ_mv,pe_ratio,pb_ratio,turnover_rate
SH.600760,2016-04-27,3435606284.0,3435606284.0,,9.3416,5.374
SH.600760,2016-04-28,3487347343.0,3487347343.0,,9.4823,6.0107
SH.600760,2016-04-29,3452853304.0,3452853304.0,,9.3885,3.4406
SH.600760,2016-05-03,3518391978.0,3518391978.0,,9.5667,3.0919
SH.600760,2016-05-04,3566683633.0000005,3566683633.0000005,,9.698,3.1498
SH.600760,2016-05-05,3618424691.0,3618424691.0,,9.8387,3.0297
SH.600760,2016-05-06,3439055688.0,3439055688.0,,9.351,3.3906
SH.600760,2016-05-09,3266585493.0,3266585493.0,,8.882,1.5774
SH.600760,2016-05-10,3104463510.0000005,3104463510.0000005,,8.4412,2.1453
SH.600760,2016-05-11,2949240335.0,2949240335.0,,8.0191,4.6337
SH.600760,2016-05-12,2800915967.0,2800915967.0,,7.6158,3.6668
SH.600760,2016-05-13,2849207621.0,2849207621.0,,7.7472,2.923
SH.600760,2016-05-16,2918195699.0,2918195699.0,,7.9347,1.9968
SH.600760,2016-05-17,2876802853.0,2876802853.0,,7.8222,1.7597
SH.600760,2016-05-18,2731927889.0,2731927889.0,,7.4283,1.9779
SH.600760,2016-05-19,2738826697.0000005,2738826697.0000005,,7.447,1.7398
SH.600760,2016-05-20,2807814775.0,2807814775.0,,7.6346,1.7949
SH.600760,2016-05-23,2842308814.0,2842308814.0,,7.7284,1.5516
SH.600760,2016-05-24,2814713582.0,2814713582.0,,7.6534,1.2279
SH.600760,2016-05-25,2828511198.0,2828511198.0,,7.6909,1.5048
SH.600760,2016-05-26,2797466562.9999995,2797466562.9999995,,7.6065,1.6331
SH.600760,2016-05-27,2821612390.0,2821612390.0,,7.6721,1.5969
SH.600760,2016-05-30,2831960602.0,2831960602.0,,7.7003,1.3039
SH.600760,2016-05-31,2938892123.0,2938892123.0,,7.991,2.8447
SH.600760,2016-06-01,2952689738.0,2952689738.0,,8.0285,2.0558
SH.600760,2016-06-02,3035475432.0,3035475432.0,,8.2536,1.9832
SH.600760,2016-06-03,3032026028.0,3032026028.0,,8.2442,1.6455
SH.600760,2016-06-06,3035475432.0,3035475432.0,,8.2536,1.0709
SH.600760,2016-06-07,3014779009.0,3014779009.0,,8.1973,1.1513
SH.600760,2016-06-08,3028576623.9999995,3028576623.9999995,,8.2349,1.0972
SH.600760,2016-06-13,3018228412.9999995,3018228412.9999995,,8.2067,4.1871
SH.600760,2016-06-14,3011329605.0,3011329605.0,,8.188,2.3882
SH.600760,2016-06-15,3038924836.0,3038924836.0,,8.263,2.9938
SH.600760,2016-06-16,2987183777.0,2987183777.0,,8.1223,2.76
SH.600760,2016-06-17,3028576623.9999995,3028576623.9999995,,8.2349,2.2544
SH.600760,2016-06-20,2876802853.0,2876802853.0,,7.8222,3.3784
SH.600760,2016-06-21,2811264179.0,2811264179.0,,7.644,3.6407
SH.600760,2016-06-22,2811264179.0,2811264179.0,,7.644,2.3682
SH.600760,2016-06-23,2818162986.0,2818162986.0,,7.6627,1.331
SH.600760,2016-06-24,2790567755.0,2790567755.0,,7.5877,1.6575
SH.600760,2016-06-27,2831960602.0,2831960602.0,,7.7003,1.233
SH.600760,2016-06-28,2876802853.0,2876802853.0,,7.8222,1.9225
SH.600760,2016-06-29,2918195699.0,2918195699.0,,7.9347,2.271
SH.600760,2016-06-30,2990633180.9999995,2990633180.9999995,,8.1317,2.4973
SH.600760,2016-07-01,2976835566.0,2976835566.0,,8.0942,2.7597
SH.600760,2016-07-04,3097564702.0,3097564702.0,,8.4224,3.1805
SH.600760,2016-07-05,3104463510.0000005,3104463510.0000005,,8.4412,3.0359
SH.600760,2016-07-06,3090665894.0,3090665894.0,,8.4037,1.8029
SH.600760,2016-07-07,3111362318.0,3111362318.0,,8.46,1.6753
SH.600760,2016-07-08,3187249204.0,3187249204.0,,8.6663,2.7472
SH.600760,2016-07-11,3270034897.0,3270034897.0,,8.8914,2.455
SH.600760,2016-07-12,3221743243.0,3221743243.0,,8.7601,2.1213
SH.600760,2016-07-13,3204496223.0,3204496223.0,,8.7132,1.7069
SH.600760,2016-07-14,3221743243.0,3221743243.0,,8.7601,1.2525
SH.600760,2016-07-15,3149305761.0,3149305761.0,,8.5631,2.1574
SH.600760,2016-07-18,3132058741.0,3132058741.0,,8.5162,0.9556
SH.600760,2016-07-19,3145856357.0,3145856357.0,,8.5538,0.8842
SH.600760,2016-07-20,3159653972.0,3159653972.0,,8.5913,0.6257
SH.600760,2016-07-21,3201046819.0000005,3201046819.0000005,,8.7038,1.1299
SH.600760,2016-07-22,3218293839.0,3218293839.0,,8.7507,1.2717
SH.600760,2016-07-25,3238990262.0,3238990262.0,,8.807,1.5699
SH.600760,2016-07-26,3249338474.0000005,3249338474.0000005,,8.8351,0.8434
SH.600760,2016-07-27,3142406953.0,3142406953.0,,8.5444,2.2389
SH.600760,2016-07-28,3170002184.0,3170002184.0,,8.6194,1.1314
SH.600760,2016-07-29,3142406953.0,3142406953.0,,8.5444,0.8589
SH.600760,2016-08-01,3014779009.0,3014779009.0,,8.1973,2.1559
SH.600760,2016-08-02,3042374240.0,3042374240.0,,8.2724,0.9082
SH.600760,2016-08-03,3087216491.0,3087216491.0,,8.3943,0.8064
SH.600760,2016-08-04,3214844435.0,3214844435.0,,8.7413,2.7696
SH.600760,2016-08-05,3170002184.0,3170002184.0,,8.6194,1.2551
SH.600760,2016-08-08,3232091454.0,3232091454.0,,8.7882,1.2616
SH.600760,2016-08-09,3221743243.0,3221743243.0,,8.7601,0.7533
SH.600760,2016-08-10,3187249204.0,3187249204.0,,8.6663,0.9348
SH.600760,2016-08-11,3135508145.0,3135508145.0,,8.5256,0.8015
SH.600760,2016-08-12,3173451587.9999995,3173451587.9999995,,8.6288,0.5639
SH.600760,2016-08-15,3197597415.0,3197597415.0,,8.6944,1.0405
SH.600760,2016-08-16,3201046819.0000005,3201046819.0000005,,8.7038,1.0881
SH.600760,2016-08-17,3204496223.0,3204496223.0,,8.7132,1.031
SH.600760,2016-08-18,3245889070.0,3245889070.0,,8.8257,1.7842
SH.600760,2016-08-19,3287281917.0000005,3287281917.0000005,,8.9383,1.6588
SH.600760,2016-08-22,3201046819.0000005,3201046819.0000005,,8.7038,1.1855
SH.600760,2016-08-23,3194148011.0,3194148011.0,,8.6851,0.7892
SH.600760,2016-08-24,3214844435.0,3214844435.0,,8.7413,1.0141
SH.600760,2016-08-25,3245889070.0,3245889070.0,,8.8257,0.9385
SH.600760,2016-08-26,3359719399.0,3359719399.0,,9.1353,2.5088
SH.600760,2016-12-13,3528740189.9999995,3528740189.9999995,,9.3823,0.0294
SH.600760,2016-12-14,3704659789.0,3704659789.0,,9.8501,0.0157
SH.600760,2016-12-15,3890927599.0,3890927599.0,,10.3453,0.0177
SH.600760,2016-12-16,4084094218.0,4084094218.0,,10.8589,0.062
SH.600760,2016-12-19,4287609048.0,4287609048.0,,11.4,0.0249
SH.600760,2016-12-20,4501472090.0,4501472090.0,,11.9687,0.0302
SH.600760,2016-12-21,4725683343.0,4725683343.0,,12.5648,0.0246
SH.600760,2016-12-22,4963692212.0,4963692212.0,,13.1976,0.0759
SH.600760,2016-12-23,5212049293.0,5212049293.0,,13.858,0.0814
SH.600760,2016-12-26,5474203989.0,5474203989.0,,14.555,0.0421
SH.600760,2016-12-27,5746706897.0,5746706897.0,,15.2796,0.0413
SH.600760,2016-12-28,6033007421.0,6033007421.0,,16.0408,0.0645
SH.600760,2016-12-29,6333105560.0,6333105560.0,,16.8387,0.0757
SH.600760,2016-12-30,6650450719.0,6650450719.0,,17.6825,0.2257
SH.600760,2017-01-03,6981593493.999999,6981593493.999999,,18.5629,0.0524
SH.600760,2017-01-04,7329983288.0,7329983288.0,,19.4892,0.1836
SH.600760,2017-01-11,7695620101.0,7695620101.0,,20.4614,0.5657
SH.600760,2017-01-12,8081953338.0,8081953338.0,,21.4886,0.8145
SH.600760,2017-01-13,7678373081.0,7678373081.0,,20.4155,25.31
SH.600760,2017-01-16,7474858251.0,7474858251.0,,19.8744,10.9407
SH.600760,2017-01-17,7847393872.999999,7847393872.999999,,20.8649,4.864
SH.600760,2017-01-18,8240625917.0,8240625917.0,,21.9105,2.4432
SH.600760,2017-01-19,8651104981.0,8651104981.0,,23.0019,0.4308
SH.600760,2017-01-20,8395849093.000001,8395849093.000001,,22.3232,12.9021
SH.600760,2017-01-23,8530375845.0,8530375845.0,,22.6809,7.3511
SH.600760,2017-01-24,8102649761.0,8102649761.0,,21.5436,6.229
SH.600760,2017-01-25,8119896781.0,8119896781.0,,21.5895,3.314
SH.600760,2017-01-26,8526926441.0,8526926441.0,,22.6717,4.277
SH.600760,2017-02-03,8564869884.0,8564869884.0,,22.7726,3.4021
SH.600760,2017-02-06,8595914519.0,8595914519.0,,22.8551,2.9109
SH.600760,2017-02-07,8878765639.0,8878765639.0,,23.6072,6.303
SH.600760,2017-02-08,9323738742.0,9323738742.0,,24.7903,5.576
SH.600760,2017-02-09,9478961917.0,9478961917.0,,25.203,5.0238
SH.600760,2017-02-10,9951530252.0,9951530252.0,,26.4595,5.1104
SH.600760,2017-02-13,9903238597.0,9903238597.0,,26.3311,6.5878
SH.600760,2017-02-14,9610039265.0,9610039265.0,,25.5515,5.2997
SH.600760,2017-02-15,10089506408.0,10089506408.0,,26.8263,4.8815
SH.600760,2017-02-16,10579321761.0,10579321761.0,,28.1287,5.4933
SH.600760,2017-02-17,10310268257.0,10310268257.0,,27.4133,4.2142
SH.600760,2017-02-20,9796307076.0,9796307076.0,,26.0468,6.01
SH.600760,2017-02-21,9841149327.0,9841149327.0,,26.166,5.0151
SH.600760,2017-02-22,9347884569.0,9347884569.0,,24.8545,5.8888
SH.600760,2017-02-23,9237503644.0,9237503644.0,,24.561,3.9673
SH.600760,2017-02-24,9699723767.0,9699723767.0,,25.79,5.0511
SH.600760,2017-02-27,9854946942.0,9854946942.0,,26.2027,3.7415
SH.600760,2017-02-28,10113652235.0,10113652235.0,,26.8905,3.1795
SH.600760,2017-03-01,10620714608.0,10620714608.0,,28.2387,6.1566
SH.600760,2017-03-02,10520681895.0,10520681895.0,,27.9728,4.8208
SH.600760,2017-03-03,10279223622.0,10279223622.0,284.6304,22.9669,4.2925
SH.600760,2017-03-06,10793184803.0,10793184803.0,298.862,24.1153,2.7636
SH.600760,2017-03-07,11331291812.0,11331291812.0,313.7621,25.3176,4.8971
SH.600760,2017-03-08,11607244124.0,11607244124.0,321.4032,25.9341,6.1123
SH.600760,2017-03-09,12041869015.0,12041869015.0,333.4379,26.9052,5.501
SH.600760,2017-03-13,11621041739.0,11621041739.0,321.7852,25.965,12.3906
SH.600760,2017-03-14,12783490853.0,12783490853.0,353.9733,28.5622,10.1034
SH.600760,2017-03-15,13487169249.0,13487169249.0,373.4581,30.1345,14.4692
SH.600760,2017-03-16,14021826854.0,14021826854.0,388.2627,31.3291,15.3003
SH.600760,2017-03-17,13549258518.999998,13549258518.999998,375.1773,30.2732,10.1896
SH.600760,2017-03-20,13007702107.0,13007702107.0,360.1817,29.0632,8.8548
SH.600760,2017-03-21,13138779455.0,13138779455.0,363.8112,29.3561,5.808
SH.600760,2017-03-22,12241934441.0,12241934441.0,338.9777,27.3522,10.0893
SH.600760,2017-03-23,12266080268.000002,12266080268.000002,339.6463,27.4062,6.5408
SH.600760,2017-03-24,13145678263.0,13145678263.0,364.0022,29.3715,10.714
SH.600760,2017-03-27,13028398529.999998,13028398529.999998,360.7548,29.1094,7.2935
SH.600760,2017-03-28,12510987945.0,12510987945.0,346.4277,27.9534,5.8613
SH.600760,2017-03-29,12545481984.000002,12545481984.000002,347.3829,28.0305,4.7891
SH.600760,2017-03-30,11589997104.0,11589997104.0,320.9256,25.8956,8.1237
SH.600760,2017-03-31,11517559622.0,11517559622.0,318.9198,25.7338,5.4324
SH.600760,2017-04-05,11821107165.000002,11821107165.000002,327.325,26.412,4.6954
SH.600760,2017-04-06,11655535778.0,11655535778.0,419.79,26.5371,3.8136
SH.600760,2017-04-07,12373011789.0,12373011789.0,445.6309,28.1706,6.6939
SH.600760,2017-04-10,12224687422.0,12224687422.0,440.2888,27.8329,5.5472
SH.600760,2017-04-11,13445776402.0,13445776402.0,484.268,30.6131,9.8662
SH.600760,2017-04-12,13231913359.999998,13231913359.999998,476.5654,30.1261,12.073
SH.600760,2017-04-13,12980106876.0,12980106876.0,467.4963,29.5528,5.2845
SH.600760,2017-04-14,12521336157.0,12521336157.0,450.973,28.5083,6.004
SH.600760,2017-04-17,11617592335.0,11617592335.0,418.4235,26.4507,5.8718
SH.600760,2017-04-18,11645187566.0,11645187566.0,419.4173,26.5135,3.1053
SH.600760,2017-04-19,11089833539.0,11089833539.0,399.4155,25.2491,5.2294
SH.600760,2017-04-20,11345089427.0,11345089427.0,408.6089,25.8303,3.4656
SH.600760,2017-04-21,11655535778.0,11655535778.0,419.79,26.5371,4.3521
SH.600760,2017-04-24,10499985472.0,10499985472.0,378.1713,23.9061,4.6272
SH.600760,2017-04-25,10510333683.0,10510333683.0,378.544,23.9297,6.3556
SH.600760,2017-04-26,10358559912.0,10358559912.0,373.0777,23.5842,3.8096
SH.600760,2017-04-27,10555175933.999998,10555175933.999998,380.1591,24.0318,4.0882
SH.600760,2017-04-28,11182967444.0,11182967444.0,402.7698,25.4611,5.0996
SH.600760,2017-05-02,10913913940.0,10913913940.0,251.88,25.4357,3.5275
SH.600760,2017-05-03,10965654998.000002,10965654998.000002,253.0741,25.5563,4.083
SH.600760,2017-05-04,10669006262.999998,10669006262.999998,246.2278,24.8649,3.4608
SH.600760,2017-05-05,10196437928.0,10196437928.0,235.3215,23.7636,3.1895
SH.600760,2017-05-08,9227155433.0,9227155433.0,212.9517,21.5046,5.7219
SH.600760,2017-05-09,9510006552.0,9510006552.0,219.4795,22.1638,3.8884
SH.600760,2017-05-10,9268548279.0,9268548279.0,213.907,21.601,2.8582
SH.600760,2017-05-11,9754914229.0,9754914229.0,225.1317,22.7346,4.836
SH.600760,2017-05-12,9996372502.0,9996372502.0,230.7043,23.2973,3.8273
SH.600760,2017-05-15,9889440981.0,9889440981.0,228.2364,23.0481,2.8545
SH.600760,2017-05-16,10244729583.0,10244729583.0,236.4361,23.8761,4.2155
SH.600760,2017-05-17,10213684948.0,10213684948.0,235.7196,23.8038,3.2651
SH.600760,2017-05-18,9868744558.0,9868744558.0,227.7588,22.9998,2.327
SH.600760,2017-05-19,9716970786.0,9716970786.0,224.256,22.6461,2.5847
SH.600760,2017-05-22,9751464825.0,9751464825.0,225.0521,22.7265,2.5214
SH.600760,2017-05-23,9189211990.0,9189211990.0,212.076,21.4161,3.1768
SH.600760,2017-05-24,9299592914.0,9299592914.0,214.6234,21.6734,2.45
SH.600760,2017-05-25,9934283232.0,9934283232.0,229.2713,23.1526,3.5777
SH.600760,2017-05-26,9775610653.0,9775610653.0,225.6093,22.7828,2.4551
SH.600760,2017-05-31,9844598731.0,9844598731.0,227.2015,22.9436,3.4216
SH.600760,2017-06-01,9868744558.0,9868744558.0,227.7588,22.9998,2.597
SH.600760,2017-06-02,9823902307.0,9823902307.0,226.7239,22.8953,2.6911
SH.600760,2017-06-05,9920485616.0,9920485616.0,228.9529,23.1204,1.587
SH.600760,2017-06-06,10303369449.0,10303369449.0,237.7894,24.0128,4.1537
SH.600760,2017-06-07,10568973550.0,10568973550.0,243.9192,24.6318,3.8132
SH.600760,2017-06-08,10403402162.0,10403402162.0,240.098,24.2459,3.2126
SH.600760,2017-06-09,10303369449.0,10303369449.0,237.7894,24.0128,2.4186
SH.600760,2017-06-12,10275774218.0,10275774218.0,237.1525,23.9485,1.7523
SH.600760,2017-06-13,10527580703.0,10527580703.0,242.9639,24.5353,2.3159
SH.600760,2017-06-14,10696601494.0,10696601494.0,246.8647,24.9292,3.6609
SH.600760,2017-06-15,10827678842.0,10827678842.0,249.8898,25.2347,2.3061
SH.600760,2017-06-16,11776264915.0,11776264915.0,271.782,27.4455,5.0744
SH.600760,2017-06-19,12497190330.0,12497190330.0,288.4201,29.1256,6.9387
SH.600760,2017-06-20,11703827433.0,11703827433.0,270.1103,27.2766,8.4993
SH.600760,2017-06-21,11472717371.0,11472717371.0,264.7765,26.738,7.3077
SH.600760,2017-06-22,11462369160.0,11462369160.0,264.5377,26.7139,5.6008
SH.600760,2017-06-23,11476166775.0,11476166775.0,264.8561,26.7461,4.7857
SH.600760,2017-06-26,11503762007.0,11503762007.0,265.493,26.8104,2.8653
SH.600760,2017-06-27,11703827433.0,11703827433.0,270.1103,27.2766,3.7533
SH.600760,2017-06-28,11690029816.999998,11690029816.999998,269.7918,27.2445,2.7245
SH.600760,2017-06-29,11514110218.0,11514110218.0,265.7318,26.8345,2.8435
SH.600760,2017-06-30,11424425717.0,11424425717.0,263.662,26.6255,2.7243
SH.600760,2017-07-03,11410628100.999998,11410628100.999998,263.3436,26.5933,1.7763
SH.600760,2017-07-04,11586547700.0,11586547700.0,267.4036,27.0033,2.8292
SH.600760,2017-07-05,11496863199.0,11496863199.0,265.3338,26.7943,2.5639
SH.600760,2017-07-06,11552053661.0,11552053661.0,266.6075,26.9229,2.8202
SH.600760,2017-07-07,11669333394.0,11669333394.0,269.3142,27.1962,3.6204
SH.600760,2017-07-10,11669333394.0,11669333394.0,269.3142,27.1962,3.7783
SH.600760,2017-07-11,11093282941.999998,11093282941.999998,256.0196,25.8537,3.9666
SH.600760,2017-07-12,10982902018.0,10982902018.0,253.4722,25.5965,3.4644
SH.600760,2017-07-13,11041541884.000002,11041541884.000002,254.8255,25.7331,2.047
SH.600760,2017-07-14,10831128246.0,10831128246.0,249.9694,25.2428,2.263
SH.600760,2017-07-17,9748015421.0,9748015421.0,224.9725,22.7185,5.0238
SH.600760,2017-07-18,9785958864.0,9785958864.0,225.8482,22.8069,3.3766
SH.600760,2017-07-19,9744566018.0,9744566018.0,224.8929,22.7104,2.4315
SH.600760,2017-07-20,10365458720.0,10365458720.0,239.2223,24.1575,4.6437
SH.600760,2017-07-21,10275774218.0,10275774218.0,237.1525,23.9485,2.449
SH.600760,2017-07-24,10365458720.0,10365458720.0,239.2223,24.1575,4.1638
SH.600760,2017-07-25,10055012369.0,10055012369.0,232.0576,23.434,2.5385
SH.600760,2017-07-26,10034315945.0,10034315945.0,231.58,23.3857,2.088
SH.600760,2017-07-27,10234381371.0,10234381371.0,236.1972,23.852,2.5732
SH.600760,2017-07-28,10048113561.0,10048113561.0,231.8984,23.4179,1.7607
SH.600760,2017-07-31,9848048135.0,9848048135.0,227.2811,22.9516,2.6929
SH.600760,2017-08-01,9772161249.0,9772161249.0,225.5297,22.7747,2.2705
SH.600760,2017-08-02,10023967733.0,10023967733.0,231.3411,23.3616,4.0886
SH.600760,2017-08-03,9882542174.0,9882542174.0,228.0772,23.032,1.8949
SH.600760,2017-08-04,10872521092.999998,10872521092.999998,250.9247,25.3392,5.859
SH.600760,2017-08-07,11469267967.999998,11469267967.999998,264.6969,26.73,10.8066
SH.600760,2017-08-08,12159148748.000002,12159148748.000002,280.6185,28.3378,12.5409
SH.600760,2017-08-09,11924589282.0,11924589282.0,275.2052,27.7911,8.5942
SH.600760,2017-08-10,12262630865.0,12262630865.0,283.0068,28.579,9.0263
SH.600760,2017-08-11,11534806642.0,11534806642.0,266.2095,26.8827,10.4673
SH.600760,2017-08-14,11772815511.0,11772815511.0,271.7024,27.4374,5.6888
SH.600760,2017-08-15,12128104112.0,12128104112.0,279.9021,28.2654,6.7408
SH.600760,2017-08-16,12066014842.0,12066014842.0,278.4691,28.1207,5.0642
SH.600760,2017-08-17,11807309550.0,11807309550.0,272.4985,27.5178,5.7789
SH.600760,2017-08-18,11552053661.0,11552053661.0,274.5,28.0342,3.7956
SH.600760,2017-08-21,11583098296.0,11583098296.0,275.2376,28.1095,3.5339
SH.600760,2017-08-22,11345089427.0,11345089427.0,269.5821,27.5319,3.9276
SH.600760,2017-08-23,11448571544.000002,11448571544.000002,272.041,27.7831,3.0532
SH.600760,2017-08-24,11327842408.0,11327842408.0,269.1722,27.4901,2.6937
SH.600760,2017-08-25,11514110218.0,11514110218.0,273.5983,27.9421,2.9832
SH.600760,2017-08-28,11558952469.0,11558952469.0,274.6639,28.0509,2.9693
SH.600760,2017-08-29,10982902018.0,10982902018.0,260.9758,26.653,5.2118
SH.600760,2017-08-30,11082934731.0,11082934731.0,263.3527,26.8957,2.0449
SH.600760,2017-08-31,10662107455.0,10662107455.0,253.353,25.8745,4.7436
SH.600760,2017-09-01,10596568781.0,10596568781.0,251.7957,25.7154,2.6507
SH.600760,2017-09-04,10810431823.0,10810431823.0,256.8775,26.2344,4.0315
SH.600760,2017-09-05,10917363344.0,10917363344.0,259.4184,26.4939,3.1093
SH.600760,2017-09-06,10848375266.0,10848375266.0,257.7791,26.3265,2.5044
SH.600760,2017-09-07,10672455667.0,10672455667.0,253.5989,25.8996,2.426
SH.600760,2017-09-08,10562074742.0,10562074742.0,250.9761,25.6317,2.3154
SH.600760,2017-09-11,10772488380.0,10772488380.0,255.9759,26.1424,2.5296
SH.600760,2017-09-12,10858723477.0,10858723477.0,258.025,26.3516,2.8208
SH.600760,2017-09-13,10844925862.0,10844925862.0,257.6972,26.3181,1.8085
SH.600760,2017-09-14,10810431823.0,10810431823.0,256.8775,26.2344,2.1475
SH.600760,2017-09-15,11793511934.0,11793511934.0,280.2375,28.6201,9.0888
SH.600760,2017-09-18,11389931678.0,11389931678.0,270.6476,27.6408,5.5588
SH.600760,2017-09-19,11345089427.0,11345089427.0,269.5821,27.5319,3.1037
SH.600760,2017-09-20,11345089427.0,11345089427.0,269.5821,27.5319,2.83
SH.600760,2017-09-21,11120878174.0,11120878174.0,264.2544,26.9878,3.0111
SH.600760,2017-09-22,10989800825.0,10989800825.0,261.1397,26.6697,2.7225
SH.600760,2017-09-25,11024294864.0,11024294864.0,261.9593,26.7534,2.0085
SH.600760,2017-09-26,11538256046.0,11538256046.0,274.1721,28.0007,6.0615
SH.600760,2017-09-27,11614142930.999998,11614142930.999998,275.9753,28.1849,4.0317
SH.600760,2017-09-28,11824556569.0,11824556569.0,280.9752,28.6955,5.0037
SH.600760,2017-09-29,11607244124.0,11607244124.0,275.8114,28.1681,4.5639
SH.600760,2017-10-09,11403729293.0,11403729293.0,270.9755,27.6742,3.0637
SH.600760,2017-10-10,11614142930.999998,11614142930.999998,275.9753,28.1849,3.9425
SH.600760,2017-10-11,12059116034.0,12059116034.0,286.5488,29.2647,6.2247
SH.600760,2017-10-23,11893544646.999998,11893544646.999998,282.6145,28.8629,11.8045
SH.600760,2017-10-24,11690029816.999998,11690029816.999998,277.7785,28.369,5.9044
SH.600760,2017-10-25,11372684657.999998,11372684657.999998,270.2378,27.5989,4.9955
SH.600760,2017-10-26,11372684657.999998,11372684657.999998,270.2378,27.5989,3.5942
SH.600760,2017-10-27,10907015132.0,10907015132.0,259.1725,26.4688,4.6041
SH.600760,2017-10-30,10379256335.0,10379256335.0,246.6319,25.1881,3.7964
SH.600760,2017-10-31,10448244413.0,10448244413.0,1770.8206,26.122,2.2202
SH.600760,2017-11-01,10655208647.0,10655208647.0,1805.898,26.6394,3.1844
SH.600760,2017-11-02,10448244413.0,10448244413.0,1770.8206,26.122,2.2916
SH.600760,2017-11-03,10586220569.0,10586220569.0,1794.2055,26.467,2.1314
SH.600760,2017-11-06,10496536068.0,10496536068.0,1779.0053,26.2427,2.0794
SH.600760,2017-11-07,10779387188.0,10779387188.0,1826.9444,26.9499,3.1753
SH.600760,2017-11-08,10855274073.0,10855274073.0,1839.8061,27.1396,2.8711
SH.600760,2017-11-09,10758690763.999998,10758690763.999998,1823.4366,26.8982,2.0229
SH.600760,2017-11-10,10662107455.0,10662107455.0,1807.0672,26.6567,2.5071
SH.600760,2017-11-13,10655208647.0,10655208647.0,1805.898,26.6394,2.0225
SH.600760,2017-11-14,10844925862.0,10844925862.0,1838.0522,27.1138,3.2251
SH.600760,2017-11-15,10827678842.0,10827678842.0,1835.1291,27.0706,2.2852
SH.600760,2017-11-16,10631062819.999998,10631062819.999998,1801.8056,26.5791,2.185
SH.600760,2017-11-17,10199887332.0,10199887332.0,1728.7278,25.5011,4.2807
SH.600760,2017-11-20,10275774218.0,10275774218.0,1741.5895,25.6908,1.8485
SH.600760,2017-11-21,10061911176.0,10061911176.0,1705.343,25.1561,1.7748
SH.600760,2017-11-22,11069137115.0,11069137115.0,1876.0526,27.6743,7.7308
SH.600760,2017-11-23,10803533015.0,10803533015.0,1831.0367,27.0103,6.2797
SH.600760,2017-11-24,10693152090.0,10693152090.0,1812.3288,26.7343,3.2855
SH.600760,2017-11-27,10955306786.0,10955306786.0,1856.7601,27.3897,5.0332
SH.600760,2017-11-28,11231259098.0,11231259098.0,1903.5299,28.0796,4.3211
SH.600760,2017-11-29,11231259098.0,11231259098.0,1903.5299,28.0796,3.4701
SH.600760,2017-11-30,11051890096.0,11051890096.0,1873.1295,27.6312,3.444
SH.600760,2017-12-01,11089833539.0,11089833539.0,1879.5604,27.7261,2.3538
SH.600760,2017-12-04,10382705739.0,10382705739.0,1759.7128,25.9581,4.347
SH.600760,2017-12-05,10403402162.0,10403402162.0,1763.2205,26.0099,2.4854
SH.600760,2017-12-06,10541378318.0,10541378318.0,1786.6054,26.3548,3.3839
SH.600760,2017-12-07,10624164012.0,10624164012.0,1800.6364,26.5618,3.346
SH.600760,2017-12-08,10686253282.000002,10686253282.000002,1811.1596,26.7171,1.9955
SH.600760,2017-12-11,10669006262.999998,10669006262.999998,1808.2365,26.6739,1.4272
SH.600760,2017-12-12,10710399110.0,10710399110.0,1815.2519,26.7774,1.8765
SH.600760,2017-12-13,11165720424.0,11165720424.0,1892.4221,27.9158,5.1704
SH.600760,2017-12-14,44109258017.99999,11376289332.0,7475.8573,5.2638,6.6405
SH.600760,2017-12-15,46289309278.0,11938549842.0,7845.3433,5.5239,8.1136
SH.600760,2017-12-18,44697738113.0,11528065175.0,7575.5959,5.334,5.0156
SH.600760,2017-12-19,45941571040.0,11848864116.0,7786.4069,5.4824,4.1578
SH.600760,2017-12-20,45847949207.0,11824717959.0,7770.5394,5.4713,4.6248
SH.600760,2017-12-21,46222436540.0,11921302586.999998,7834.0094,5.516,4.2052
SH.600760,2017-12-22,45767701921.0,11804021254.0,7756.9387,5.4617,3.4807
SH.600760,2017-12-25,45870676297.00001,11324547567.0,7774.3913,4.5762,4.3942
SH.600760,2017-12-26,46024370308.0,11362491528.0,7800.4401,4.5915,2.8118
SH.600760,2017-12-27,49321805461.0,12176561959.0,8359.3059,4.9205,6.0981
SH.600760,2017-12-28,49796859677.0,12293843293.000002,8439.8204,4.9679,4.8897
SH.600760,2017-12-29,48748945964.0,12035134469.000002,8262.2148,4.8633,3.6994
SH.600760,2018-01-02,49349749826.0,12183460861.0,8364.042,4.9233,3.988
SH.600760,2018-01-03,48497446672.0,11973044352.0,8219.5894,4.8383,4.3908
SH.600760,2018-01-04,51249966694.0,12652586195.0,8686.1003,5.1129,7.3453
SH.600760,2018-01-05,50327802626.0,12424922430.0,8529.8073,5.0209,4.4188
SH.600760,2018-01-08,50495468820.0,12466315842.0,8558.2242,5.0376,4.3471
SH.600760,2018-01-09,52353769139.0,12925092822.0,8873.1782,5.223,6.3664
SH.600760,2018-01-10,55162177892.00001,13618432469.0,9349.1614,5.5031,9.6972
SH.600760,2018-01-11,54365763469.0,13421813762.999998,9214.1811,5.4237,6.5774
SH.600760,2018-01-12,48930584341.0,12079977331.999998,8292.9998,4.8815,11.2301
SH.600760,2018-01-15,44040320343.00001,10872669489.0,7464.1734,4.3936,9.3432
SH.600760,2018-01-16,43537321761.0,10748489254.0,7378.9227,4.3434,7.0412
