symbol,date,adjusted_close,close,amount,turnover_rate
SH.601636,2019-12-23,2.59,2.59,128143936.0,1.03
SH.601636,2019-12-24,2.6,2.6,93624170.0,0.76
SH.601636,2019-12-25,2.53,2.53,84543361.0,0.69
SH.601636,2019-12-26,2.66,2.66,156340851.0,1.26
SH.601636,2019-12-27,2.92,2.92,468788624.0,3.57
SH.601636,2019-12-30,3.41,3.41,717995616.0,5.05
SH.601636,2019-12-31,3.42,3.42,462174416.0,3.19
SH.601636,2020-01-02,3.4,3.4,370465168.0,2.53
SH.601636,2020-01-03,3.4,3.4,225409083.0,1.54
SH.601636,2020-01-06,3.53,3.53,412731808.0,2.76
SH.601636,2020-01-07,3.53,3.53,273424064.0,1.84
SH.601636,2020-01-08,3.51,3.51,209532047.0,1.41
SH.601636,2020-01-09,3.79,3.79,389742176.0,2.56
SH.601636,2020-01-10,3.54,3.54,376594832.0,2.53
SH.601636,2020-01-13,3.76,3.76,338516448.0,2.21
SH.601636,2020-01-14,3.87,3.87,285291056.0,1.82
SH.601636,2020-01-15,3.84,3.84,326833488.0,2.08
SH.601636,2020-01-16,3.78,3.78,223128302.0,1.43
SH.601636,2020-01-17,3.75,3.75,289541120.0,1.87
SH.601636,2020-01-20,3.68,3.68,265584604.0,1.74
SH.601636,2020-01-21,3.55,3.55,262148664.0,1.75
SH.601636,2020-01-22,3.57,3.57,225930015.0,1.52
SH.601636,2020-01-23,3.33,3.33,299700704.0,2.05
SH.601636,2020-02-03,2.79,2.79,312092416.0,2.41
SH.601636,2020-02-04,2.74,2.74,371045040.0,2.94
SH.601636,2020-02-05,2.76,2.76,244241248.0,1.89
SH.601636,2020-02-06,2.76,2.76,238426781.0,1.87
SH.601636,2020-02-07,2.63,2.63,271324288.0,2.18
SH.601636,2020-02-10,3.01,3.01,395805632.0,3.02
SH.601636,2020-02-11,3.09,3.09,434472848.0,3.17
SH.601636,2020-02-12,3.13,3.13,271740848.0,1.96
SH.601636,2020-02-13,3.12,3.12,236190372.0,1.69
SH.601636,2020-02-14,3.16,3.16,200165777.0,1.45
SH.601636,2020-02-17,3.19,3.19,215190192.0,1.55
SH.601636,2020-02-18,3.24,3.24,228390335.0,1.63
SH.601636,2020-02-19,3.3,3.3,332976528.0,2.32
SH.601636,2020-02-20,3.35,3.35,195929741.0,1.36
SH.601636,2020-02-21,3.52,3.52,274964288.0,1.87
SH.601636,2020-02-24,3.46,3.46,282572592.0,1.94
SH.601636,2020-02-25,3.35,3.35,207801083.0,1.44
SH.601636,2020-02-26,3.55,3.55,374517424.0,2.53
SH.601636,2020-02-27,3.59,3.59,270770704.0,1.79
SH.601636,2020-02-28,3.52,3.52,258008959.0,1.75
SH.601636,2020-03-02,3.81,3.81,411803744.0,2.64
SH.601636,2020-03-03,3.75,3.75,265593563.0,1.71
SH.601636,2020-03-04,3.92,3.92,272598608.0,1.73
SH.601636,2020-03-05,3.89,3.89,250257254.0,1.56
SH.601636,2020-03-06,3.69,3.69,231596894.0,1.5
SH.601636,2020-03-09,3.38,3.38,344048048.0,2.37
SH.601636,2020-03-10,3.4,3.4,307690112.0,2.13
SH.601636,2020-03-11,3.24,3.24,189888229.0,1.32
SH.601636,2020-03-12,3.11,3.11,195231862.0,1.42
SH.601636,2020-03-13,3.12,3.12,193713347.0,1.44
SH.601636,2020-03-16,2.83,2.83,166539102.0,1.25
SH.601636,2020-03-17,2.95,2.95,153182675.0,1.16
SH.601636,2020-03-18,2.89,2.89,137587508.0,1.02
SH.601636,2020-03-19,2.91,2.91,171281472.0,1.3
SH.601636,2020-03-20,2.84,2.84,211180743.0,1.61
SH.601636,2020-03-23,2.51,2.51,171657263.0,1.38
SH.601636,2020-03-24,2.76,2.76,174421942.0,1.38
SH.601636,2020-03-25,3.13,3.13,185999874.0,1.37
SH.601636,2020-03-26,2.93,2.93,130222828.0,0.96
SH.601636,2020-03-27,2.89,2.89,108464811.0,0.81
SH.601636,2020-03-30,2.79,2.79,64165264.0,0.5
SH.601636,2020-03-31,2.76,2.76,55421832.0,0.43
SH.601636,2020-04-01,2.64,2.64,94215866.0,0.74
SH.601636,2020-04-02,2.7,2.7,84324784.0,0.67
SH.601636,2020-04-03,2.71,2.71,77892735.0,0.61
SH.601636,2020-04-07,2.82,2.82,117030693.0,0.9
SH.601636,2020-04-08,2.72,2.72,136500846.0,1.07
SH.601636,2020-04-09,2.8,2.8,98045017.0,0.76
SH.601636,2020-04-10,2.95,2.95,226595024.0,1.69
SH.601636,2020-04-13,2.95,2.95,117165798.0,0.88
SH.601636,2020-04-14,2.91,2.91,152394015.0,1.15
SH.601636,2020-04-15,3.04,3.04,274357376.0,2.02
SH.601636,2020-04-16,2.92,2.92,142734245.0,1.07
SH.601636,2020-04-17,2.89,2.89,154220970.0,1.16
SH.601636,2020-04-20,3.09,3.09,217150448.0,1.6
SH.601636,2020-04-21,3.01,3.01,117298712.0,0.87
SH.601636,2020-04-22,3.01,3.01,99335242.0,0.74
SH.601636,2020-04-23,2.96,2.96,118933189.0,0.88
SH.601636,2020-04-24,2.94,2.94,79917906.0,0.6
SH.601636,2020-04-27,2.96,2.96,117530536.0,0.87
SH.601636,2020-04-28,2.9,2.9,115255830.0,0.87
SH.601636,2020-04-29,3.04,3.04,146398329.0,1.09
SH.601636,2020-04-30,3.19,3.19,251651246.0,1.8
SH.601636,2020-05-06,3.22,3.22,139553743.0,0.99
SH.601636,2020-05-07,3.33,3.33,223229888.0,1.55
SH.601636,2020-05-08,3.41,3.41,150003894.0,1.03
SH.601636,2020-05-11,3.52,3.52,267303783.0,1.78
SH.601636,2020-05-12,3.48,3.48,193641629.0,1.31
SH.601636,2020-05-13,3.72,3.72,273983472.0,1.8
SH.601636,2020-05-14,3.44,3.44,231027128.0,1.55
SH.601636,2020-05-15,3.32,3.32,195425982.0,1.35
SH.601636,2020-05-18,3.28,3.28,164891048.0,1.15
SH.601636,2020-05-19,3.39,3.39,137496755.0,0.95
SH.601636,2020-05-20,3.34,3.34,105008679.0,0.73
SH.601636,2020-05-21,3.5,3.5,256968018.0,1.72
SH.601636,2020-05-22,3.29,3.29,159850867.0,1.11
SH.601636,2020-05-25,3.56,3.56,162066674.0,1.11
SH.601636,2020-05-26,3.58,3.58,132560951.0,0.88
SH.601636,2020-05-27,3.62,3.62,121138844.0,0.8
SH.601636,2020-05-28,3.61,3.61,113330110.0,0.75
SH.601636,2020-05-29,3.73,3.73,179355044.0,1.17
SH.601636,2020-06-01,3.76,3.76,248736730.0,1.59
SH.601636,2020-06-02,3.77,3.77,142221584.0,0.92
SH.601636,2020-06-03,3.73,3.73,120030618.0,0.78
SH.601636,2020-06-04,3.63,3.63,84947586.0,0.56
SH.601636,2020-06-05,3.54,3.54,140461269.0,0.94
SH.601636,2020-06-08,3.74,3.74,176830819.0,1.15
SH.601636,2020-06-09,3.73,3.73,82663289.0,0.54
SH.601636,2020-06-10,3.74,3.74,83993773.0,0.54
SH.601636,2020-06-11,3.69,3.69,151747270.0,0.98
SH.601636,2020-06-12,3.87,3.87,218182926.0,1.4
SH.601636,2020-06-15,3.72,3.72,196147076.0,1.26
SH.601636,2020-06-16,3.97,3.97,249720487.0,1.57
SH.601636,2020-06-17,3.95,3.95,180287131.0,1.13
SH.601636,2020-06-18,3.96,3.96,151484565.0,0.99
SH.601636,2020-06-19,3.91,3.91,144935047.0,0.96
SH.601636,2020-06-22,3.82,3.82,169899163.0,1.14
SH.601636,2020-06-23,3.74,3.74,132172407.0,0.9
SH.601636,2020-06-24,3.73,3.73,213803976.0,1.45
SH.601636,2020-06-29,3.98,3.98,430185504.0,2.82
SH.601636,2020-06-30,4.15,4.15,405389760.0,2.56
SH.601636,2020-07-01,4.31,4.31,382346864.0,2.38
SH.601636,2020-07-02,4.81,4.81,759633408.0,4.39
SH.601636,2020-07-03,4.67,4.67,535575776.0,3.06
SH.601636,2020-07-06,5.17,5.17,577236032.0,3.17
SH.601636,2020-07-07,5.12,5.12,454025344.0,2.44
SH.601636,2020-07-08,5.18,5.18,369115888.0,1.98
SH.601636,2020-07-09,5.26,5.26,434758288.0,2.34
SH.601636,2020-07-10,4.97,4.97,366646592.0,2.0
SH.601636,2020-07-13,5.64,5.64,662236928.0,3.4
SH.601636,2020-07-14,5.85,5.85,774572928.0,3.85
SH.601636,2020-07-15,6.47,6.47,971759344.0,4.59
SH.601636,2020-07-16,6.23,6.23,1092002384.0,4.87
SH.601636,2020-07-17,6.63,6.63,852452496.0,3.86
SH.601636,2020-07-20,7.47,7.47,1012859648.0,4.24
SH.601636,2020-07-21,7.32,7.32,1088773200.0,4.33
SH.601636,2020-07-22,7.58,7.58,1010928352.0,4.06
SH.601636,2020-07-23,7.43,7.43,1035551872.0,4.23
SH.601636,2020-07-24,6.51,6.51,1125648752.0,4.88
SH.601636,2020-07-27,6.59,6.59,625263824.0,2.79
SH.601636,2020-07-28,6.55,6.55,528000480.0,2.38
SH.601636,2020-07-29,6.76,6.76,748867168.0,3.31
SH.601636,2020-07-30,6.68,6.68,539021936.0,2.37
SH.601636,2020-07-31,7.33,7.33,1231593904.0,5.15
SH.601636,2020-08-03,8.01,8.01,1221454384.0,4.89
SH.601636,2020-08-04,7.44,7.44,1088077152.0,4.3
SH.601636,2020-08-05,7.17,7.17,724212304.0,3.04
SH.601636,2020-08-06,7.28,7.28,491949328.0,2.04
SH.601636,2020-08-07,7.33,7.33,653766592.0,2.73
SH.601636,2020-08-10,7.38,7.38,513972064.0,2.11
SH.601636,2020-08-11,7.4,7.4,936310656.0,3.7
SH.601636,2020-08-12,6.9,6.9,853908240.0,3.67
SH.601636,2020-08-13,6.79,6.79,414418528.0,1.8
SH.601636,2020-08-14,6.91,6.91,294304304.0,1.28
SH.601636,2020-08-17,7.34,7.34,633131072.0,2.62
SH.601636,2020-08-18,7.44,7.44,505972928.0,2.05
SH.601636,2020-08-19,7.29,7.29,508697792.0,2.07
SH.601636,2020-08-20,7.37,7.37,501213280.0,2.04
SH.601636,2020-08-21,6.8,6.8,852602880.0,3.61
SH.601636,2020-08-24,6.83,6.83,397428960.0,1.73
SH.601636,2020-08-25,6.55,6.55,491024080.0,2.17
SH.601636,2020-08-26,6.31,6.31,480291808.0,2.2
SH.601636,2020-08-27,6.37,6.37,338482464.0,1.54
SH.601636,2020-08-28,6.59,6.59,380903168.0,1.72
SH.601636,2020-08-31,6.66,6.66,546811616.0,2.38
SH.601636,2020-09-01,6.54,6.54,282077888.0,1.26
SH.601636,2020-09-02,6.43,6.43,251788660.0,1.14
SH.601636,2020-09-03,6.42,6.42,346926432.0,1.56
SH.601636,2020-09-04,6.31,6.31,258983701.0,1.21
SH.601636,2020-09-07,6.16,6.16,318273664.0,1.47
SH.601636,2020-09-08,5.85,5.85,521116272.0,2.54
SH.601636,2020-09-09,5.51,5.51,336159136.0,1.7
SH.601636,2020-09-10,5.45,5.45,309707840.0,1.57
SH.601636,2020-09-11,5.62,5.62,178506807.0,0.91
SH.601636,2020-09-14,5.87,5.87,460738304.0,2.23
SH.601636,2020-09-15,5.91,5.91,163412851.0,0.8
SH.601636,2020-09-16,5.81,5.81,131803271.0,0.65
SH.601636,2020-09-17,5.84,5.84,159981023.0,0.79
SH.601636,2020-09-18,6.08,6.08,283761424.0,1.36
SH.601636,2020-09-21,6.2,6.2,302280064.0,1.42
SH.601636,2020-09-22,6.0,6.0,343790784.0,1.65
SH.601636,2020-09-23,6.3,6.3,355345824.0,1.66
SH.601636,2020-09-24,6.34,6.34,573400368.0,2.6
SH.601636,2020-09-25,6.43,6.43,539763248.0,2.44
SH.601636,2020-09-28,6.6,6.6,480501216.0,2.14
SH.601636,2020-09-29,6.57,6.57,248672223.0,1.11
SH.601636,2020-09-30,6.73,6.73,378531024.0,1.65
SH.601636,2020-10-09,7.18,7.18,608620320.0,2.53
SH.601636,2020-10-12,7.24,7.24,563956416.0,2.35
SH.601636,2020-10-13,7.22,7.22,272934096.0,1.13
SH.601636,2020-10-14,7.67,7.67,596081392.0,2.39
SH.601636,2020-10-15,7.26,7.26,464161376.0,1.9
SH.601636,2020-10-16,7.31,7.31,269638304.0,1.11
SH.601636,2020-10-19,7.1,7.1,245851296.0,1.02
SH.601636,2020-10-20,7.05,7.05,225936363.0,0.96
SH.601636,2020-10-21,6.89,6.89,288821680.0,1.23
SH.601636,2020-10-22,6.52,6.52,366738400.0,1.64
SH.601636,2020-10-23,6.34,6.34,194233850.0,0.88
SH.601636,2020-10-26,6.4,6.4,223842887.0,1.02
SH.601636,2020-10-27,6.48,6.48,219254216.0,1.0
SH.601636,2020-10-28,6.52,6.52,183607192.0,0.84
SH.601636,2020-10-29,7.35,7.35,651390768.0,2.73
SH.601636,2020-10-30,7.41,7.41,892688160.0,3.59
SH.601636,2020-11-02,7.78,7.78,785795504.0,3.08
SH.601636,2020-11-03,7.53,7.53,529138448.0,2.12
SH.601636,2020-11-04,7.67,7.67,756636720.0,2.95
SH.601636,2020-11-05,7.71,7.71,530444000.0,2.08
SH.601636,2020-11-06,8.66,8.66,1242139504.0,4.61
SH.601636,2020-11-09,9.48,9.48,1582826976.0,5.29
SH.601636,2020-11-10,9.69,9.69,1425433024.0,4.67
SH.601636,2020-11-11,9.84,9.84,1447312800.0,4.58
SH.601636,2020-11-12,10.27,10.27,1357348320.0,4.28
SH.601636,2020-11-13,10.51,10.51,1286804208.0,4.07
SH.601636,2020-11-16,11.55,11.55,1851642992.0,5.31
SH.601636,2020-11-17,11.13,11.13,1551255552.0,4.36
SH.601636,2020-11-18,11.63,11.63,1215214016.0,3.45
SH.601636,2020-11-19,10.71,10.71,1221680832.0,3.6
SH.601636,2020-11-20,10.73,10.73,811759664.0,2.41
SH.601636,2020-11-23,11.51,11.51,1416114176.0,4.01
SH.601636,2020-11-24,11.1,11.1,1156629888.0,3.39
SH.601636,2020-11-25,10.16,10.16,1238775392.0,3.77
SH.601636,2020-11-26,10.22,10.22,721558128.0,2.26
SH.601636,2020-11-27,10.04,10.04,773737232.0,2.46
SH.601636,2020-11-30,9.84,9.84,709771920.0,2.23
SH.601636,2020-12-01,9.81,9.81,787499328.0,2.55
SH.601636,2020-12-02,9.9,9.9,809800592.0,2.57
SH.601636,2020-12-03,9.5,9.5,881257504.0,2.9
SH.601636,2020-12-04,9.77,9.77,551440784.0,1.8
SH.601636,2020-12-07,9.63,9.63,1198809088.0,3.81
SH.601636,2020-12-08,9.88,9.88,811976208.0,2.62
SH.601636,2020-12-09,9.28,9.28,1523696096.0,5.16
SH.601636,2020-12-10,9.32,9.32,814412336.0,2.72
SH.601636,2020-12-11,9.62,9.62,1304403056.0,4.25
SH.601636,2020-12-14,10.09,10.09,1026512928.0,3.26
SH.601636,2020-12-15,9.64,9.64,849231728.0,2.79
SH.601636,2020-12-16,9.8,9.8,941301168.0,3.0
SH.601636,2020-12-17,9.39,9.39,1526875760.0,5.2
SH.601636,2020-12-18,9.66,9.66,923236432.0,3.03
SH.601636,2020-12-21,10.48,10.48,1291765552.0,4.0
SH.601636,2020-12-22,10.16,10.16,1048014096.0,3.19
SH.601636,2020-12-23,10.52,10.52,1041610320.0,3.14
SH.601636,2020-12-24,11.37,11.37,1387873952.0,3.99
SH.601636,2020-12-25,11.71,11.71,1078935248.0,3.03
SH.601636,2020-12-28,11.27,11.27,1135060640.0,3.23
SH.601636,2020-12-29,10.53,10.53,996473056.0,2.96
SH.601636,2020-12-30,10.76,10.76,723121936.0,2.14
SH.601636,2020-12-31,11.03,11.03,880237072.0,2.56
SH.601636,2021-01-04,11.56,11.56,971066144.0,2.76
SH.601636,2021-01-05,11.11,11.11,986941072.0,2.87
SH.601636,2021-01-06,10.2,10.2,1172790432.0,3.6
SH.601636,2021-01-07,10.78,10.78,1164063152.0,3.51
SH.601636,2021-01-08,10.19,10.19,1154074416.0,3.57
SH.601636,2021-01-11,10.22,10.22,834882384.0,2.58
SH.601636,2021-01-12,10.32,10.32,719265728.0,2.22
SH.601636,2021-01-13,10.77,10.77,1058349856.0,3.16
SH.601636,2021-01-14,10.32,10.32,928053776.0,2.88
SH.601636,2021-01-15,10.52,10.52,719693280.0,2.24
SH.601636,2021-01-18,11.21,11.21,1168689824.0,3.44
SH.601636,2021-01-19,10.39,10.39,1332787232.0,4.01
SH.601636,2021-01-20,10.42,10.42,573491728.0,1.76
SH.601636,2021-01-21,11.33,11.33,1658208032.0,4.82
SH.601636,2021-01-22,12.37,12.37,1893288848.0,5.17
SH.601636,2021-01-25,11.54,11.54,1919569472.0,5.38
SH.601636,2021-01-26,11.18,11.18,850201920.0,2.44
SH.601636,2021-01-27,11.17,11.17,840930384.0,2.49
SH.601636,2021-01-28,10.97,10.97,602814256.0,1.78
SH.601636,2021-01-29,10.53,10.53,628181744.0,1.87
SH.601636,2021-02-01,10.14,10.14,671631728.0,2.09
SH.601636,2021-02-02,11.16,11.16,1015698000.0,3.02
SH.601636,2021-02-03,11.17,11.17,743274944.0,2.14
SH.601636,2021-02-04,10.47,10.47,686718816.0,2.06
SH.601636,2021-02-05,10.22,10.22,628502816.0,1.89
SH.601636,2021-02-08,11.11,11.11,897680448.0,2.67
SH.601636,2021-02-09,12.23,12.23,1436810384.0,3.91
SH.601636,2021-02-10,12.91,12.91,1341347888.0,3.46
SH.601636,2021-02-18,13.43,13.43,1474013072.0,3.6
SH.601636,2021-02-19,12.75,12.75,1115285472.0,2.85
SH.601636,2021-02-22,12.69,12.69,1550149952.0,3.88
SH.601636,2021-02-23,14.14,14.14,1893406416.0,4.57
SH.601636,2021-02-24,12.55,12.55,1902097376.0,4.7
SH.601636,2021-02-25,13.61,13.61,1817667792.0,4.49
SH.601636,2021-02-26,12.98,12.98,1205503408.0,3.05
SH.601636,2021-03-01,13.71,13.71,1094370960.0,2.66
SH.601636,2021-03-02,13.14,13.14,1268795872.0,3.19
SH.601636,2021-03-03,13.24,13.24,747622400.0,1.87
SH.601636,2021-03-04,12.17,12.17,1306087280.0,3.44
SH.601636,2021-03-05,11.83,11.83,923909232.0,2.56
SH.601636,2021-03-08,10.85,10.85,914844080.0,2.61
SH.601636,2021-03-09,10.64,10.64,763360416.0,2.29
SH.601636,2021-03-10,10.87,10.87,488392448.0,1.44
SH.601636,2021-03-11,10.99,10.99,562522272.0,1.64
SH.601636,2021-03-12,11.46,11.46,680420464.0,1.92
SH.601636,2021-03-15,11.46,11.46,441297760.0,1.24
SH.601636,2021-03-16,11.53,11.53,482942592.0,1.36
SH.601636,2021-03-17,11.34,11.34,367018736.0,1.04
SH.601636,2021-03-18,11.62,11.62,434157216.0,1.21
SH.601636,2021-03-19,11.22,11.22,487289728.0,1.39
SH.601636,2021-03-22,11.3,11.3,363494496.0,1.03
SH.601636,2021-03-23,11.21,11.21,356047904.0,1.02
SH.601636,2021-03-24,10.21,10.21,759729808.0,2.32
SH.601636,2021-03-25,10.17,10.17,378588880.0,1.19
SH.601636,2021-03-26,11.13,11.13,670637456.0,1.98
SH.601636,2021-03-29,11.31,11.31,559845392.0,1.6
SH.601636,2021-03-30,11.39,11.39,385496752.0,1.09
SH.601636,2021-03-31,11.16,11.16,318630112.0,0.92
SH.601636,2021-04-01,11.16,11.16,310766272.0,0.9
SH.601636,2021-04-02,11.02,11.02,277888912.0,0.81
SH.601636,2021-04-06,11.31,11.31,400897504.0,1.13
SH.601636,2021-04-07,11.49,11.49,361139984.0,1.02
SH.601636,2021-04-08,11.38,11.38,291953792.0,0.83
SH.601636,2021-04-09,11.58,11.58,911805792.0,2.51
SH.601636,2021-04-12,11.26,11.26,629818624.0,1.77
SH.601636,2021-04-13,11.0,11.0,392244336.0,1.13
SH.601636,2021-04-14,11.1,11.1,223495944.0,0.65
SH.601636,2021-04-15,11.12,11.12,235863167.0,0.68
SH.601636,2021-04-16,11.56,11.56,423058944.0,1.2
SH.601636,2021-04-19,11.68,11.68,505302000.0,1.41
SH.601636,2021-04-20,12.08,12.08,940749056.0,2.51
SH.601636,2021-04-21,12.24,12.24,511478864.0,1.37
SH.601636,2021-04-22,12.24,12.24,308411296.0,0.82
SH.601636,2021-04-23,12.29,12.29,426101840.0,1.12
SH.601636,2021-04-26,12.39,12.39,486770688.0,1.26
SH.601636,2021-04-27,12.21,12.21,450807184.0,1.2
SH.601636,2021-04-28,12.51,12.51,402911456.0,1.05
SH.601636,2021-04-29,13.03,13.03,806091040.0,2.04
SH.601636,2021-04-30,13.59,13.59,918381104.0,2.25
SH.601636,2021-05-06,14.71,14.71,1415156992.0,3.22
SH.601636,2021-05-07,14.4,14.4,1068026496.0,2.44
SH.601636,2021-05-10,14.88,14.88,905519200.0,2.04
SH.601636,2021-05-11,14.32,14.32,1114599088.0,2.61
SH.601636,2021-05-12,14.41,14.41,654816848.0,1.51
SH.601636,2021-05-13,13.33,13.33,1111869456.0,2.66
SH.601636,2021-05-14,13.15,13.15,846680400.0,2.12
SH.601636,2021-05-17,13.47,13.47,618781264.0,1.51
SH.601636,2021-05-18,13.68,13.68,596477616.0,1.44
SH.601636,2021-05-19,13.82,13.82,423826352.0,1.01
SH.601636,2021-05-20,13.18,13.18,878768688.0,2.2
SH.601636,2021-05-21,13.37,13.37,545215456.0,1.33
SH.601636,2021-05-24,13.57,13.57,774591600.0,1.87
SH.601636,2021-05-25,14.28,14.28,885967264.0,2.08
SH.601636,2021-05-26,14.13,14.13,642743920.0,1.49
SH.601636,2021-05-27,14.43,14.43,736816688.0,1.7
SH.601636,2021-05-28,14.33,14.33,517736080.0,1.2
SH.601636,2021-05-31,15.07,15.07,929700032.0,2.08
SH.601636,2021-06-01,15.52,15.52,756277024.0,1.64
SH.601636,2021-06-02,15.72,15.72,593214352.0,1.27
SH.601636,2021-06-03,16.14,16.14,873838304.0,1.81
SH.601636,2021-06-04,15.69,15.69,716441344.0,1.52
SH.601636,2021-06-07,15.82,15.82,710913472.0,1.49
SH.601636,2021-06-08,15.53,15.53,599360784.0,1.29
SH.601636,2021-06-09,16.17,16.17,559932816.0,1.18
SH.601636,2021-06-10,16.41,16.41,589652688.0,1.21
SH.601636,2021-06-11,15.93,15.93,801630192.0,1.69
SH.601636,2021-06-15,16.23,16.23,604150512.0,1.26
SH.601636,2021-06-16,15.47,15.47,811438736.0,1.75
SH.601636,2021-06-17,15.26,15.26,611796320.0,1.32
SH.601636,2021-06-18,15.09,15.09,573760096.0,1.29
SH.601636,2021-06-21,14.66,14.66,607571472.0,1.39
SH.601636,2021-06-22,15.2,15.2,614364880.0,1.4
SH.601636,2021-06-23,16.85,16.85,1327048032.0,2.77
SH.601636,2021-06-24,17.08,17.08,869319936.0,1.76
SH.601636,2021-06-25,16.6,16.6,925487040.0,1.89
SH.601636,2021-06-28,16.84,16.84,681889472.0,1.38
SH.601636,2021-06-29,16.84,16.84,561653296.0,1.14
SH.601636,2021-06-30,17.14,17.14,628809088.0,1.27
SH.601636,2021-07-01,16.68,16.68,607827344.0,1.25
SH.601636,2021-07-02,16.73,16.73,995157808.0,2.02
SH.601636,2021-07-05,17.98,17.98,1397686992.0,2.7
SH.601636,2021-07-06,18.39,18.39,1044239808.0,1.98
SH.601636,2021-07-07,18.79,18.79,803718560.0,1.5
SH.601636,2021-07-08,17.7,17.7,1287458048.0,2.45
SH.601636,2021-07-09,17.47,17.47,1112745200.0,2.22
SH.601636,2021-07-12,17.74,17.74,890949360.0,1.72
SH.601636,2021-07-13,19.66,19.66,1517986272.0,2.76
SH.601636,2021-07-14,20.21,20.21,1699497488.0,2.91
SH.601636,2021-07-15,20.03,20.03,869907424.0,1.5
SH.601636,2021-07-16,19.86,19.86,902871536.0,1.56
SH.601636,2021-07-19,20.22,20.22,1034296688.0,1.76
SH.601636,2021-07-20,20.43,20.43,750046048.0,1.3
SH.601636,2021-07-21,20.34,20.34,800119424.0,1.37
SH.601636,2021-07-22,20.67,20.67,778481664.0,1.33
SH.601636,2021-07-23,19.8,19.8,871595472.0,1.51
SH.601636,2021-07-26,19.41,19.41,1039679872.0,1.84
SH.601636,2021-07-27,17.33,17.33,2237577856.0,4.2
SH.601636,2021-07-28,15.74,15.74,2072763536.0,4.45
SH.601636,2021-07-29,17.46,17.46,832664336.0,1.66
SH.601636,2021-07-30,19.35,19.35,1940991152.0,3.51
SH.601636,2021-08-02,21.43,21.43,2374446800.0,3.96
SH.601636,2021-08-03,20.5,20.5,1942941600.0,3.23
SH.601636,2021-08-04,20.83,20.83,1293955216.0,2.17
SH.601636,2021-08-05,19.83,19.83,1709434144.0,2.97
SH.601636,2021-08-06,19.45,19.45,1076981504.0,1.91
SH.601636,2021-08-09,18.87,18.87,1101445472.0,2.03
SH.601636,2021-08-10,18.58,18.58,1001847888.0,1.86
SH.601636,2021-08-11,18.75,18.75,1582734784.0,2.88
SH.601636,2021-08-12,19.63,19.63,1475555776.0,2.67
SH.601636,2021-08-13,19.08,19.08,1057452576.0,1.92
SH.601636,2021-08-16,18.7,18.7,873557536.0,1.61
SH.601636,2021-08-17,17.83,17.83,980243632.0,1.86
SH.601636,2021-08-18,18.98,18.98,1186280736.0,2.2
SH.601636,2021-08-19,21.02,21.02,2651350240.0,4.47
SH.601636,2021-08-20,22.44,22.44,3219272080.0,5.11
SH.601636,2021-08-23,22.38,22.38,1705524640.0,2.68
SH.601636,2021-08-24,23.89,23.89,1765542688.0,2.62
SH.601636,2021-08-25,24.28,24.28,1627006880.0,2.39
SH.601636,2021-08-26,26.06,26.06,2106119888.0,2.88
SH.601636,2021-08-27,26.74,26.74,1955748224.0,2.6
SH.601636,2021-08-30,26.75,26.75,1874162416.0,2.49
SH.601636,2021-08-31,25.86,25.86,1892151216.0,2.58
SH.601636,2021-09-01,24.94,24.94,1798990656.0,2.5
SH.601636,2021-09-02,25.44,25.44,1367162976.0,1.9
SH.601636,2021-09-03,25.6,25.6,1242154928.0,1.71
SH.601636,2021-09-06,24.31,24.31,1465394304.0,2.13
SH.601636,2021-09-07,24.74,24.74,1073986320.0,1.53
SH.601636,2021-09-08,23.51,23.51,1516330112.0,2.23
SH.601636,2021-09-09,22.58,22.58,2004473136.0,3.11
SH.601636,2021-09-10,22.7,22.7,1267000928.0,1.95
SH.601636,2021-09-13,21.58,21.58,2072903152.0,3.37
SH.601636,2021-09-14,21.1,21.1,1663261776.0,2.74
SH.601636,2021-09-15,21.31,21.31,1726919648.0,2.84
SH.601636,2021-09-16,19.04,19.04,3009940656.0,5.33
SH.601636,2021-09-17,18.47,18.47,1806232912.0,3.4
SH.601636,2021-09-22,17.7,17.7,1393268496.0,2.71
SH.601636,2021-09-23,17.78,17.78,1612899328.0,3.09
SH.601636,2021-09-24,16.89,16.89,1648572608.0,3.31
SH.601636,2021-09-27,16.13,16.13,1709270208.0,3.55
SH.601636,2021-09-28,16.14,16.14,1006353088.0,2.12
SH.601636,2021-09-29,15.24,15.24,925524432.0,2.03
SH.601636,2021-09-30,15.91,15.91,925063488.0,2.0
SH.601636,2021-10-08,15.68,15.68,934408000.0,2.04
SH.601636,2021-10-11,15.58,15.58,867908336.0,1.89
SH.601636,2021-10-12,15.27,15.27,1213113136.0,2.7
SH.601636,2021-10-13,16.32,16.32,1727370608.0,3.71
SH.601636,2021-10-14,17.07,17.07,2411208272.0,4.84
SH.601636,2021-10-15,16.8,16.8,1546150592.0,3.19
SH.601636,2021-10-18,16.41,16.41,1532668288.0,3.25
SH.601636,2021-10-19,16.58,16.58,1170375808.0,2.43
SH.601636,2021-10-20,16.67,16.67,1030841568.0,2.12
SH.601636,2021-10-21,15.83,15.83,1644488656.0,3.49
SH.601636,2021-10-22,15.52,15.52,1437837328.0,3.13
SH.601636,2021-10-25,16.06,16.06,1258884688.0,2.71
SH.601636,2021-10-26,15.66,15.66,885516128.0,1.91
SH.601636,2021-10-27,14.98,14.98,1198726912.0,2.71
