symbol,date,close,amount,turnover_rate,adj_factor,adj_price,ret
SZ.000538,2020-05-06,91.3,780113360.0,1.43,17.6388,1610.4224399999998,0.0108503100088575
SZ.000538,2020-05-07,90.45,570358544.0,1.05,17.6388,1595.42946,-0.009309967141292286
SZ.000538,2020-05-08,91.49,629416720.0,1.14,17.6388,1613.773812,0.011498065229408327
SZ.000538,2020-05-11,89.2,733735568.0,1.36,17.6388,1573.38096,-0.025030057929828375
SZ.000538,2020-05-12,89.12,467428944.0,0.87,17.6388,1571.9698560000002,-0.0008968609865469546
SZ.000538,2020-05-13,90.0,606042192.0,1.13,17.6388,1587.492,0.009874326750448637
SZ.000538,2020-05-14,88.98,574268992.0,1.06,17.6388,1569.500424,-0.011333333333333306
SZ.000538,2020-05-15,87.9,562276480.0,1.06,17.6388,1550.45052,-0.012137559002022957
SZ.000538,2020-05-18,87.77,548730640.0,1.04,17.6388,1548.1574759999999,-0.0014789533560866097
SZ.000538,2020-05-19,87.62,445953328.0,0.84,17.6388,1545.5116560000001,-0.0017090121909534295
SZ.000538,2020-05-20,86.49,423548800.0,0.81,17.6388,1525.579812,-0.012896598950011495
SZ.000538,2020-05-21,87.08,421606912.0,0.8,17.6388,1535.986704,0.006821597872586516
SZ.000538,2020-05-22,85.03,495487856.0,0.96,17.6388,1499.827164,-0.023541570969223602
SZ.000538,2020-05-25,87.4,437011344.0,0.84,17.6388,1541.63112,0.027872515582735513
SZ.000538,2020-05-26,88.05,382343136.0,0.72,17.6388,1553.0963399999998,0.007437070938214996
SZ.000538,2020-05-27,88.08,274786656.0,0.52,17.6388,1553.6255039999999,0.00034071550255543315
SZ.000538,2020-05-28,86.81,391174928.0,0.75,17.6388,1531.224228,-0.014418710263396806
SZ.000538,2020-05-29,88.18,490540672.0,0.93,17.6388,1555.389384,0.015781591982490406
SZ.000538,2020-06-01,89.36,575673328.0,1.07,17.6388,1576.203168,0.0133817192107053
SZ.000538,2020-06-02,88.62,491802848.0,0.92,17.6388,1563.150456,-0.008281110116383106
SZ.000538,2020-06-03,90.95,845899552.0,1.55,17.6388,1604.24886,0.02629203340103814
SZ.000538,2020-06-04,90.99,577894320.0,1.06,17.6388,1604.9544119999998,0.00043980208905991525
SZ.000538,2020-06-05,86.49,697194560.0,1.34,18.2402,1577.594898,-0.017046910364205248
SZ.000538,2020-06-08,86.91,449020704.0,0.86,18.2402,1585.2557820000002,0.004856052722858273
SZ.000538,2020-06-09,86.93,477145904.0,0.91,18.2402,1585.6205860000002,0.00023012311586700918
SZ.000538,2020-06-10,87.58,457258144.0,0.87,18.2402,1597.4767160000001,0.007477280570574063
SZ.000538,2020-06-11,86.4,428484304.0,0.82,18.2402,1575.9532800000002,-0.013473395752454875
SZ.000538,2020-06-12,86.49,346473696.0,0.67,18.2402,1577.594898,0.0010416666666666075
SZ.000538,2020-06-15,86.4,410114800.0,0.78,18.2402,1575.9532800000002,-0.0010405827263266776
SZ.000538,2020-06-16,89.07,692367056.0,1.31,18.2402,1624.654614,0.030902777777777724
SZ.000538,2020-06-17,90.15,633802464.0,1.17,18.2402,1644.3540300000002,0.012125294712024282
SZ.000538,2020-06-18,89.78,495829840.0,0.92,18.2402,1637.605156,-0.004104270660011178
SZ.000538,2020-06-19,92.23,847485504.0,1.52,18.2402,1682.2936460000003,0.027288928491869147
SZ.000538,2020-06-22,91.53,541355680.0,0.98,18.2402,1669.5255060000002,-0.007589721348801981
SZ.000538,2020-06-23,93.5,561564768.0,1.0,18.2402,1705.4587000000001,0.021522997924177778
SZ.000538,2020-06-24,94.1,519006352.0,0.92,18.2402,1716.40282,0.0064171122994651775
SZ.000538,2020-06-29,94.5,599596960.0,1.05,18.2402,1723.6989,0.004250797024442088
SZ.000538,2020-06-30,93.81,712952672.0,1.25,18.2402,1711.113162,-0.0073015873015872534
SZ.000538,2020-07-01,93.04,659435440.0,1.17,18.2402,1697.0682080000004,-0.008208080162029452
SZ.000538,2020-07-02,94.1,742622560.0,1.3,18.2402,1716.40282,0.01139294926913137
SZ.000538,2020-07-03,103.51,1487175648.0,2.49,18.2402,1888.0431020000003,0.10000000000000009
SZ.000538,2020-07-06,105.91,1720747968.0,2.76,18.2402,1931.819582,0.023186165587865792
SZ.000538,2020-07-07,108.73,1628941968.0,2.49,18.2402,1983.2569460000002,0.026626380889434476
SZ.000538,2020-07-08,107.9,878664032.0,1.36,18.2402,1968.1175800000003,-0.007633587786259444
SZ.000538,2020-07-09,109.55,919797344.0,1.4,18.2402,1998.2139100000002,0.015291936978683918
SZ.000538,2020-07-10,107.31,844900448.0,1.29,18.2402,1957.3558620000001,-0.020447284345047945
SZ.000538,2020-07-13,109.23,1271310480.0,1.96,18.2402,1992.3770460000003,0.017892088342186252
SZ.000538,2020-07-14,112.47,1533162160.0,2.26,18.2402,2051.4752940000003,0.029662180719582487
SZ.000538,2020-07-15,111.06,1144842672.0,1.69,18.2402,2025.7566120000001,-0.012536676447052586
SZ.000538,2020-07-16,104.17,1090306736.0,1.69,18.2402,1900.0816340000001,-0.06203853772735457
SZ.000538,2020-07-17,106.0,721354304.0,1.13,18.2402,1933.4612000000002,0.017567437841988998
SZ.000538,2020-07-20,107.36,645122608.0,1.01,18.2402,1958.2678720000001,0.012830188679245236
SZ.000538,2020-07-21,109.88,846168752.0,1.29,18.2402,2004.2331760000002,0.02347242921013426
SZ.000538,2020-07-22,109.2,700816928.0,1.05,18.2402,1991.8298400000003,-0.006188569348379969
SZ.000538,2020-07-23,110.0,733204352.0,1.12,18.2402,2006.4220000000003,0.0073260073260073
SZ.000538,2020-07-24,105.75,813255968.0,1.26,18.2402,1928.9011500000001,-0.03863636363636369
SZ.000538,2020-07-27,106.35,566931280.0,0.89,18.2402,1939.84527,0.005673758865248235
SZ.000538,2020-07-28,108.65,620990416.0,0.96,18.2402,1981.7977300000002,0.02162670427832647
SZ.000538,2020-07-29,109.69,677588608.0,1.03,18.2402,2000.767538,0.009572020248504343
SZ.000538,2020-07-30,109.3,690867040.0,1.04,18.2402,1993.6538600000001,-0.003555474519099211
SZ.000538,2020-07-31,109.58,662971200.0,1.01,18.2402,1998.7611160000001,0.0025617566331197494
SZ.000538,2020-08-03,116.15,1300768160.0,1.88,18.2402,2118.5992300000003,0.059956196386201865
SZ.000538,2020-08-04,114.44,765661808.0,1.11,18.2402,2087.408488,-0.014722341799397465
SZ.000538,2020-08-05,113.4,757457904.0,1.11,18.2402,2068.43868,-0.009087731562390733
SZ.000538,2020-08-06,111.49,946903840.0,1.41,18.2402,2033.5998980000002,-0.016843033509700178
SZ.000538,2020-08-07,108.85,948529920.0,1.46,18.2402,1985.44577,-0.023679253744730566
SZ.000538,2020-08-10,106.98,657060144.0,1.02,18.2402,1951.3365960000003,-0.017179604960955275
SZ.000538,2020-08-11,106.4,644331600.0,1.0,18.2402,1940.7572800000003,-0.005421574126004858
SZ.000538,2020-08-12,103.27,862986160.0,1.39,18.2402,1883.6654540000002,-0.02941729323308273
SZ.000538,2020-08-13,103.18,539931088.0,0.86,18.2402,1882.0238360000003,-0.0008715018882540226
SZ.000538,2020-08-14,103.86,556570816.0,0.9,18.2402,1894.4271720000002,0.006590424500872105
SZ.000538,2020-08-17,104.54,685832048.0,1.09,18.2402,1906.8305080000002,0.006547275178124368
SZ.000538,2020-08-18,104.63,485901952.0,0.77,18.2402,1908.4721260000001,0.0008609144824947013
SZ.000538,2020-08-19,102.97,471326624.0,0.76,18.2402,1878.1933940000001,-0.01586543056484757
SZ.000538,2020-08-20,101.3,432951264.0,0.71,18.2402,1847.73226,-0.01621831601437318
SZ.000538,2020-08-21,103.41,424002512.0,0.68,18.2402,1886.219082,0.02082922013820343
SZ.000538,2020-08-24,104.28,486327184.0,0.77,18.2402,1902.0880560000003,0.008413112851755278
SZ.000538,2020-08-25,103.23,458310640.0,0.73,18.2402,1882.9358460000003,-0.010069044879171485
SZ.000538,2020-08-26,104.76,689535472.0,1.09,18.2402,1910.8433520000003,0.01482127288578905
SZ.000538,2020-08-27,106.88,693074592.0,1.08,18.2402,1949.512576,0.020236731576937617
SZ.000538,2020-08-28,114.6,1574437408.0,2.32,18.2402,2090.32692,0.07223053892215558
SZ.000538,2020-08-31,115.71,2000092912.0,2.85,18.2402,2110.573542,0.009685863874345557
SZ.000538,2020-09-01,119.56,1616384720.0,2.25,18.2402,2180.7983120000004,0.03327283726557795
SZ.000538,2020-09-02,125.4,2138940912.0,2.91,18.2402,2287.32108,0.04884576781532268
SZ.000538,2020-09-03,120.0,2263883280.0,3.06,18.2402,2188.824,-0.0430622009569378
SZ.000538,2020-09-04,113.0,1449593760.0,2.12,18.2402,2061.1426,-0.05833333333333335
SZ.000538,2020-09-07,108.0,1164466608.0,1.76,18.2402,1969.9416,-0.04424778761061943
SZ.000538,2020-09-08,109.35,924657360.0,1.42,18.2402,1994.5658700000001,0.012499999999999956
SZ.000538,2020-09-09,105.96,823023680.0,1.29,18.2402,1932.731592,-0.031001371742112482
SZ.000538,2020-09-10,107.33,686722080.0,1.06,18.2402,1957.7206660000002,0.012929407323518438
SZ.000538,2020-09-11,114.0,1173804384.0,1.74,18.2402,2079.3828000000003,0.06214478710518967
SZ.000538,2020-09-14,111.0,929752192.0,1.38,18.2402,2024.6622000000002,-0.026315789473684292
SZ.000538,2020-09-15,110.35,661594976.0,1.0,18.2402,2012.80607,-0.005855855855855907
SZ.000538,2020-09-16,109.22,561838352.0,0.85,18.2402,1992.1946440000002,-0.01024014499320336
SZ.000538,2020-09-17,105.99,891399072.0,1.39,18.2402,1933.278798,-0.029573338216443923
SZ.000538,2020-09-18,108.65,805762016.0,1.25,18.2402,1981.7977300000002,0.02509670723653179
SZ.000538,2020-09-21,106.75,433136368.0,0.67,18.2402,1947.14135,-0.017487344684767647
SZ.000538,2020-09-22,105.68,523140160.0,0.82,18.2402,1927.6243360000003,-0.010023419203746942
SZ.000538,2020-09-23,106.25,457476144.0,0.72,18.2402,1938.0212500000002,0.0053936411809234475
SZ.000538,2020-09-24,102.8,719386288.0,1.15,18.2402,1875.09256,-0.03247058823529425
SZ.000538,2020-09-25,102.8,420754608.0,0.68,18.2402,1875.09256,0.0
SZ.000538,2020-09-28,100.8,664219824.0,1.09,18.2402,1838.6121600000001,-0.01945525291828787
SZ.000538,2020-09-29,101.96,384443408.0,0.63,18.2402,1859.770792,0.011507936507936467
SZ.000538,2020-09-30,101.96,649111488.0,1.05,18.2402,1859.770792,0.0
SZ.000538,2020-10-09,104.17,661657312.0,1.06,18.2402,1900.0816340000001,0.02167516673205183
SZ.000538,2020-10-12,107.61,655646288.0,1.02,18.2402,1962.8279220000002,0.03302294326581556
SZ.000538,2020-10-13,107.7,511709008.0,0.79,18.2402,1964.4695400000003,0.0008363534987454457
SZ.000538,2020-10-14,106.8,475380288.0,0.74,18.2402,1948.05336,-0.008356545961002881
SZ.000538,2020-10-15,105.18,509977152.0,0.8,18.2402,1918.5042360000002,-0.015168539325842612
SZ.000538,2020-10-16,105.8,444714624.0,0.7,18.2402,1929.8131600000002,0.005894656778855367
SZ.000538,2020-10-19,103.4,586814976.0,0.94,18.2402,1886.0366800000002,-0.022684310018903586
SZ.000538,2020-10-20,104.12,455532096.0,0.73,18.2402,1899.1696240000003,0.006963249516441117
SZ.000538,2020-10-21,102.99,386821856.0,0.62,18.2402,1878.5581980000002,-0.010852862082212922
SZ.000538,2020-10-22,102.2,438473008.0,0.71,18.2402,1864.1484400000002,-0.007670647635692807
SZ.000538,2020-10-23,101.82,447107536.0,0.73,18.2402,1857.2171640000001,-0.0037181996086105285
SZ.000538,2020-10-26,99.5,515133216.0,0.86,18.2402,1814.8999000000001,-0.022785307405224886
SZ.000538,2020-10-27,100.9,379651136.0,0.63,18.2402,1840.4361800000001,0.014070351758793898
SZ.000538,2020-10-28,102.5,515509312.0,0.84,18.2402,1869.6205000000002,0.015857284440039754
SZ.000538,2020-10-29,104.52,612858624.0,0.98,18.2402,1906.4657040000002,0.01970731707317075
SZ.000538,2020-10-30,102.96,1119595872.0,1.77,18.2402,1878.010992,-0.014925373134328512
SZ.000538,2020-11-02,100.58,726092240.0,1.19,18.2402,1834.599316,-0.023115773115773064
SZ.000538,2020-11-03,101.07,572337936.0,0.94,18.2402,1843.537014,0.004871743885464186
SZ.000538,2020-11-04,100.0,556764448.0,0.93,18.2402,1824.0200000000002,-0.010586722073810062
SZ.000538,2020-11-05,102.21,761461120.0,1.24,18.2402,1864.330842,0.02210000000000001
SZ.000538,2020-11-06,100.69,595278048.0,0.98,18.2402,1836.6057380000002,-0.014871343312787277
SZ.000538,2020-11-09,102.91,777071840.0,1.26,18.2402,1877.0989820000002,0.02204786969907646
SZ.000538,2020-11-10,101.19,794789152.0,1.3,18.2402,1845.725838,-0.016713633271790984
SZ.000538,2020-11-11,99.98,564451120.0,0.94,18.2402,1823.6551960000002,-0.011957703330368608
SZ.000538,2020-11-12,98.78,624183776.0,1.05,18.2402,1801.7669560000002,-0.012002400480096043
SZ.000538,2020-11-13,97.41,591883872.0,1.01,18.2402,1776.777882,-0.013869204292366932
SZ.000538,2020-11-16,97.05,501284864.0,0.86,18.2402,1770.2114100000001,-0.003695719125346497
SZ.000538,2020-11-17,96.36,485491952.0,0.84,18.2402,1757.6256720000001,-0.007109737248840786
SZ.000538,2020-11-18,96.6,441387312.0,0.76,18.2402,1762.00332,0.00249066002490661
SZ.000538,2020-11-19,96.3,494620832.0,0.86,18.2402,1756.5312600000002,-0.0031055900621117516
SZ.000538,2020-11-20,97.85,586771984.0,1.0,18.2402,1784.80357,0.016095534787123444
SZ.000538,2020-11-23,98.1,520072752.0,0.88,18.2402,1789.36362,0.0025549310168626604
SZ.000538,2020-11-24,97.58,371955696.0,0.63,18.2402,1779.8787160000002,-0.0053007135575942055
SZ.000538,2020-11-25,96.2,339580320.0,0.58,18.2402,1754.7072400000002,-0.01414224226275873
SZ.000538,2020-11-26,95.9,327614160.0,0.57,18.2402,1749.2351800000004,-0.0031185031185030354
SZ.000538,2020-11-27,96.35,261434690.0,0.45,18.2402,1757.44327,0.004692387904066564
SZ.000538,2020-11-30,95.27,693178240.0,1.21,18.2402,1737.743854,-0.011209133367929391
SZ.000538,2020-12-01,97.49,615651856.0,1.05,18.2402,1778.237098,0.023302193765088797
SZ.000538,2020-12-02,98.49,541931168.0,0.91,18.2402,1796.477298,0.01025746230382607
SZ.000538,2020-12-03,98.56,492933904.0,0.83,18.2402,1797.7541120000003,0.0007107320540158391
SZ.000538,2020-12-04,101.15,822315168.0,1.36,18.2402,1844.9962300000002,0.02627840909090895
SZ.000538,2020-12-07,100.16,433411872.0,0.72,18.2402,1826.9384320000001,-0.009787444389520505
SZ.000538,2020-12-08,99.84,458679072.0,0.77,18.2402,1821.1015680000003,-0.0031948881789136685
SZ.000538,2020-12-09,100.33,579803072.0,0.96,18.2402,1830.0392660000002,0.004907852564102644
SZ.000538,2020-12-10,103.53,1090849312.0,1.75,18.2402,1888.4079060000001,0.03189474733379849
SZ.000538,2020-12-11,109.8,2573757184.0,3.91,18.2402,2002.7739600000002,0.06056215589684144
SZ.000538,2020-12-14,113.39,1875597968.0,2.77,18.2402,2068.2562780000003,0.032695810564663086
SZ.000538,2020-12-15,113.0,1634350080.0,2.42,18.2402,2061.1426,-0.0034394567422172395
SZ.000538,2020-12-16,111.25,1556085120.0,2.33,18.2402,2029.2222500000003,-0.015486725663716783
SZ.000538,2020-12-17,112.18,1119332112.0,1.65,18.2402,2046.1856360000004,0.008359550561797713
SZ.000538,2020-12-18,113.9,1403917952.0,2.05,18.2402,2077.5587800000003,0.015332501337136595
SZ.000538,2020-12-21,110.1,1437860064.0,2.16,18.2402,2008.24602,-0.03336259877085179
SZ.000538,2020-12-22,109.56,1309625776.0,1.96,18.2402,1998.3963120000003,-0.004904632152588406
SZ.000538,2020-12-23,108.85,832771808.0,1.27,18.2402,1985.44577,-0.006480467323840999
SZ.000538,2020-12-24,109.53,1020688736.0,1.53,18.2402,1997.8491060000001,0.006247129076711211
SZ.000538,2020-12-25,114.53,1448091536.0,2.12,18.2402,2089.050106,0.04564959371861588
SZ.000538,2020-12-28,111.98,1131364048.0,1.67,18.2402,2042.5375960000003,-0.022264908757530733
SZ.000538,2020-12-29,110.5,685924208.0,1.03,18.2402,2015.5421000000001,-0.013216645829612572
SZ.000538,2020-12-30,112.0,871455552.0,1.3,18.2402,2042.9024000000002,0.013574660633484115
SZ.000538,2020-12-31,113.6,1092481600.0,1.61,18.2402,2072.0867200000002,0.014285714285714235
SZ.000538,2021-01-04,124.96,2424451952.0,3.33,18.2402,2279.295392,0.09999999999999987
SZ.000538,2021-01-05,137.46,2676774720.0,3.34,18.2402,2507.2978920000005,0.10003201024327812
SZ.000538,2021-01-06,136.56,2850596352.0,3.46,18.2402,2490.8817120000003,-0.006547359231776628
SZ.000538,2021-01-07,144.88,3145054416.0,3.68,18.24,2642.6112,0.060913967640065625
SZ.000538,2021-01-08,140.97,2513769664.0,2.95,18.24,2571.2927999999997,-0.026987852015461167
SZ.000538,2021-01-11,136.64,2063321872.0,2.47,18.24,2492.3135999999995,-0.03071575512520408
SZ.000538,2021-01-12,142.2,1843362640.0,2.17,18.24,2593.7279999999996,0.04069086651053877
SZ.000538,2021-01-13,140.7,2465337680.0,2.87,18.24,2566.3679999999995,-0.010548523206751148
SZ.000538,2021-01-14,136.49,1671851872.0,2.01,18.24,2489.5776,-0.02992181947405803
SZ.000538,2021-01-15,133.02,1785388624.0,2.25,18.24,2426.2848,-0.025423107919994248
SZ.000538,2021-01-18,134.11,1100416544.0,1.36,18.24,2446.1664,0.008194256502781494
SZ.000538,2021-01-19,131.51,1103719280.0,1.39,18.24,2398.7423999999996,-0.01938707031541287
SZ.000538,2021-01-20,135.1,974231744.0,1.21,18.24,2464.2239999999997,0.027298304311459187
SZ.000538,2021-01-21,136.73,1271199600.0,1.55,18.24,2493.9551999999994,0.012065136935603071
SZ.000538,2021-01-22,138.75,1329672032.0,1.6,18.24,2530.7999999999997,0.014773641483215139
SZ.000538,2021-01-25,139.39,1563718816.0,1.86,18.24,2542.4735999999994,0.004612612612612477
SZ.000538,2021-01-26,133.38,1131541328.0,1.39,18.24,2432.8511999999996,-0.043116435899275274
SZ.000538,2021-01-27,135.45,1133588224.0,1.41,18.24,2470.6079999999997,0.015519568151147078
SZ.000538,2021-01-28,132.0,707594112.0,0.89,18.24,2407.68,-0.025470653377630104
SZ.000538,2021-01-29,132.97,767945856.0,0.96,18.24,2425.3727999999996,0.007348484848484826
SZ.000538,2021-02-01,132.9,1008950128.0,1.28,18.24,2424.096,-0.0005264345341052801
SZ.000538,2021-02-02,136.1,1289781280.0,1.6,18.24,2482.4639999999995,0.024078254326561188
SZ.000538,2021-02-03,132.6,1202067168.0,1.5,18.24,2418.624,-0.025716385011021137
SZ.000538,2021-02-04,129.3,956887056.0,1.22,18.24,2358.432,-0.02488687782805432
SZ.000538,2021-02-05,135.1,1672888912.0,2.06,18.24,2464.2239999999997,0.04485692188708423
SZ.000538,2021-02-08,148.61,3197300992.0,3.65,18.24,2710.6464,0.10000000000000009
SZ.000538,2021-02-09,160.3,4028444896.0,4.31,18.24,2923.872,0.07866227037211493
SZ.000538,2021-02-10,160.8,2261552192.0,2.36,18.24,2932.9919999999997,0.003119151590767366
SZ.000538,2021-02-18,156.8,2013967728.0,2.13,18.24,2860.032,-0.02487562189054715
SZ.000538,2021-02-19,157.54,1903124560.0,2.03,18.24,2873.5295999999994,0.004719387755101723
SZ.000538,2021-02-22,145.55,2162928080.0,2.4,18.24,2654.832,-0.07610765519867957
SZ.000538,2021-02-23,143.78,1139880400.0,1.31,18.24,2622.5472,-0.012160769495018875
SZ.000538,2021-02-24,138.0,1533821312.0,1.83,18.24,2517.12,-0.04020030602309088
SZ.000538,2021-02-25,134.4,900408016.0,1.1,18.24,2451.4559999999997,-0.026086956521739202
SZ.000538,2021-02-26,130.81,1205282496.0,1.53,18.24,2385.9744,-0.0267113095238094
SZ.000538,2021-03-01,131.47,945737024.0,1.2,18.24,2398.0128,0.005045485819126894
SZ.000538,2021-03-02,130.5,1323171120.0,1.68,18.24,2380.3199999999997,-0.007378109074313688
SZ.000538,2021-03-03,131.8,797709328.0,1.01,18.24,2404.032,0.009961685823755007
SZ.000538,2021-03-04,126.5,1019388320.0,1.33,18.24,2307.3599999999997,-0.04021244309559957
SZ.000538,2021-03-05,127.31,950867392.0,1.25,18.24,2322.1344,0.006403162055335976
SZ.000538,2021-03-08,122.84,888257664.0,1.17,18.24,2240.6016,-0.03511114602152221
SZ.000538,2021-03-09,121.42,1091206512.0,1.5,18.24,2214.7007999999996,-0.01155975252360808
SZ.000538,2021-03-10,124.95,997604384.0,1.32,18.24,2279.0879999999997,0.029072640421676788
SZ.000538,2021-03-11,126.55,878680864.0,1.15,18.24,2308.272,0.012805122048819673
SZ.000538,2021-03-12,126.71,492093344.0,0.65,18.24,2311.1903999999995,0.0012643224022124144
SZ.000538,2021-03-15,120.91,844592640.0,1.15,18.24,2205.3983999999996,-0.04577381422145055
SZ.000538,2021-03-16,122.5,532138272.0,0.72,18.24,2234.3999999999996,0.013150277065586025
SZ.000538,2021-03-17,125.5,521519600.0,0.7,18.24,2289.12,0.02448979591836742
SZ.000538,2021-03-18,126.91,501715264.0,0.66,18.24,2314.8383999999996,0.011235059760956068
SZ.000538,2021-03-19,122.92,562981472.0,0.75,18.24,2242.0607999999997,-0.031439602868174266
SZ.000538,2021-03-22,124.25,346246336.0,0.46,18.24,2266.3199999999997,0.010820045558086466
SZ.000538,2021-03-23,123.11,430988224.0,0.58,18.24,2245.5263999999997,-0.009175050301810872
SZ.000538,2021-03-24,123.98,412491968.0,0.56,18.24,2261.3952,0.00706685078385183
SZ.000538,2021-03-25,126.26,624531344.0,0.83,18.24,2302.9824,0.018390062913373084
SZ.000538,2021-03-26,134.04,1208564144.0,1.53,18.24,2444.8895999999995,0.061618881672738546
SZ.000538,2021-03-29,124.81,2704353264.0,3.59,18.24,2276.5344,-0.06886004177857341
SZ.000538,2021-03-30,122.6,1703675440.0,2.33,18.24,2236.2239999999997,-0.01770691451005546
SZ.000538,2021-03-31,120.51,758121248.0,1.05,18.24,2198.1023999999998,-0.017047308319738996
SZ.000538,2021-04-01,121.23,648731248.0,0.89,18.24,2211.2352,0.005974607916355623
SZ.000538,2021-04-02,122.91,1019841280.0,1.38,18.24,2241.8783999999996,0.013857955951496859
SZ.000538,2021-04-06,119.1,1091033168.0,1.52,18.24,2172.3839999999996,-0.030998291432755676
SZ.000538,2021-04-07,116.28,1232699360.0,1.77,18.24,2120.9472,-0.023677581863979613
SZ.000538,2021-04-08,117.91,716978496.0,1.02,18.24,2150.6784,0.01401788785689706
SZ.000538,2021-04-09,115.17,604877408.0,0.87,18.24,2100.7008,-0.02323806292935271
SZ.000538,2021-04-12,111.2,806795024.0,1.19,18.24,2028.2879999999998,-0.034470782321785354
SZ.000538,2021-04-13,111.8,546554336.0,0.81,18.24,2039.2319999999997,0.0053956834532373765
SZ.000538,2021-04-14,112.0,406182416.0,0.6,18.24,2042.8799999999999,0.0017889087656530744
SZ.000538,2021-04-15,111.3,492546400.0,0.73,18.24,2030.1119999999999,-0.006249999999999978
SZ.000538,2021-04-16,112.66,405106496.0,0.6,18.24,2054.9183999999996,0.012219227313566838
SZ.000538,2021-04-19,115.0,703600240.0,1.02,18.24,2097.6,0.02077045979052028
SZ.000538,2021-04-20,114.8,568410656.0,0.82,18.24,2093.9519999999998,-0.0017391304347826875
SZ.000538,2021-04-21,115.83,590964560.0,0.85,18.24,2112.7392,0.008972125435540157
SZ.000538,2021-04-22,115.03,465982000.0,0.67,18.24,2098.1472,-0.006906673573340294
SZ.000538,2021-04-23,116.09,870667488.0,1.25,18.24,2117.4816,0.00921498739459281
SZ.000538,2021-04-26,112.9,969565424.0,1.4,18.24,2059.296,-0.027478680334223515
SZ.000538,2021-04-27,115.0,701101264.0,1.02,18.24,2097.6,0.01860053144375562
SZ.000538,2021-04-28,111.99,1356014128.0,1.99,18.24,2042.6975999999997,-0.02617391304347838
SZ.000538,2021-04-29,114.57,1700440592.0,2.46,18.24,2089.7567999999997,0.023037771229573956
SZ.000538,2021-04-30,107.55,2206249776.0,3.34,18.24,1961.7119999999998,-0.061272584446190104
SZ.000538,2021-05-06,106.03,830037824.0,1.29,18.24,1933.9871999999998,-0.014132961413296119
SZ.000538,2021-05-07,102.0,809966336.0,1.29,18.24,1860.4799999999998,-0.038008110912006066
SZ.000538,2021-05-10,100.99,840721392.0,1.37,18.24,1842.0575999999996,-0.009901960784313824
SZ.000538,2021-05-11,101.85,615165488.0,1.01,18.24,1857.7439999999997,0.008515694623230097
SZ.000538,2021-05-12,103.11,801994384.0,1.29,18.24,1880.7263999999998,0.012371134020618513
SZ.000538,2021-05-13,105.5,1348397472.0,2.13,18.24,1924.32,0.02317912908544284
SZ.000538,2021-05-14,107.95,1240774240.0,1.92,18.24,1969.0079999999998,0.023222748815165728
SZ.000538,2021-05-17,113.9,1732034336.0,2.56,18.24,2077.536,0.0551181102362206
SZ.000538,2021-05-18,114.2,985719920.0,1.45,18.24,2083.008,0.0026338893766459925
SZ.000538,2021-05-19,112.79,708065936.0,1.04,18.24,2057.2896,-0.01234676007005242
SZ.000538,2021-05-20,113.0,757650816.0,1.11,18.24,2061.12,0.0018618671868073644
SZ.000538,2021-05-21,111.87,634115536.0,0.94,18.24,2040.5087999999998,-0.010000000000000009
SZ.000538,2021-05-24,112.1,791469408.0,1.19,18.24,2044.7039999999997,0.00205595780817025
SZ.000538,2021-05-25,115.0,1192108976.0,1.73,18.24,2097.6,0.025869759143621884
SZ.000538,2021-05-26,123.66,3231334080.0,4.33,18.24,2255.5584,0.07530434782608686
SZ.000538,2021-05-27,126.78,2806808256.0,3.67,18.24,2312.4672,0.025230470645317915
SZ.000538,2021-05-28,124.7,1362855216.0,1.8,18.24,2274.528,-0.01640637324499139
SZ.000538,2021-05-31,125.6,1196023216.0,1.58,18.24,2290.9439999999995,0.007217321571772128
SZ.000538,2021-06-01,125.0,940886816.0,1.25,18.24,2280.0,-0.0047770700636941
SZ.000538,2021-06-02,125.5,1057009328.0,1.4,18.24,2289.12,0.0040000000000000036
SZ.000538,2021-06-03,125.0,1393738064.0,1.85,18.24,2280.0,-0.003984063745019917
SZ.000538,2021-06-04,127.27,1277416416.0,1.68,18.24,2321.4048,0.018159999999999954
SZ.000538,2021-06-07,121.03,1468844640.0,2.03,18.809,2276.45327,-0.019363934286687035
SZ.000538,2021-06-08,113.84,2037426512.0,2.91,18.809,2141.2165600000003,-0.059406758654878766
SZ.000538,2021-06-09,112.34,1079075968.0,1.59,18.809,2113.00306,-0.013176387912860243
SZ.000538,2021-06-10,112.7,897284848.0,1.33,18.809,2119.7743,0.0032045575930212955
SZ.000538,2021-06-11,109.79,1136580272.0,1.72,18.809,2065.0401100000004,-0.025820763087843646
SZ.000538,2021-06-15,107.23,753787104.0,1.16,18.809,2016.8890700000002,-0.023317242007468875
SZ.000538,2021-06-16,107.65,712139328.0,1.09,18.809,2024.7888500000001,0.003916814324349538
SZ.000538,2021-06-17,107.28,476668496.0,0.74,18.809,2017.8295200000002,-0.0034370645610775075
SZ.000538,2021-06-18,106.94,653068528.0,1.02,18.809,2011.4344600000002,-0.003169276659209519
SZ.000538,2021-06-21,107.09,533377536.0,0.83,18.809,2014.25581,0.0014026556947821511
SZ.000538,2021-06-22,111.53,1124241968.0,1.69,18.809,2097.76777,0.0414604538238863
SZ.000538,2021-06-23,110.48,684941232.0,1.03,18.809,2078.01832,-0.009414507307450859
SZ.000538,2021-06-24,108.1,610518864.0,0.94,18.809,2033.2529,-0.021542360608254985
